Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:02:37.986800,Soldiergunner,26.930207945724955,69.06383206860225,[2],[2],Rifleman,0.25317994498210156,0.003415830818456684,0,0,9626.17,16720.8,0.2932974003175186,7.88475,0,[0.177394],[0.975099],0.4670035384615384,0.9916995333333333,0.9202928888888889,0.73598273
12:02:40.668200,Soldier1,34.72033409977611,57.680403084585265,"[1, 4]",[1],Rifleman,0.25174043096294607,0.014362061761663818,0,0,9651.48,16711.6,-0.0539736248579371,11.1585,1,[0.177394],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:40.757400,Soldier2,34.72033409977611,24.254214066839253,[],[1],Rifleman,0.6245174934023082,0.010318975962703023,5.4644,-0.624758,9671.02,16740.3,-0.15192404068460658,12.3068,0.45563,[0.177394],[0.977086],0.23214339230769232,0.9856640666666666,0.9317303333333332,0.57282414
12:02:40.798600,Soldier3,23.980900733710648,42.1528421343084,"[2, 4]",[1],Rifleman,0.3727770624393625,0.02468103772437775,0,0,9645.04,16734.7,-0.04075767282092928,11.012,1,[0.177394],[0.806305],0.2887730307692308,0.9773347333333334,0.9400911111111111,0.7523427000000001
12:02:40.870700,Soldiergunner,33.140006035003346,59.885882309606615,[],[2],Rifleman,0.8220545490364282,0.01968723004022979,-5.18631,-0.0198556,9624.98,16731.5,0.24786684625795333,8.25122,0,[0.177394],[0.774565],0.28837758461538465,0.9748382,0.7627431111111111,0.509556551
12:02:46.724400,Soldier1,50.914380090502576,49.78112192388005,[],[1],Rifleman,1.3163911322980992,0.0030689244158825383,0,0,9651.48,16711.6,-0.06793721933183458,11.1585,1,[0.467643],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:46.820500,Soldier2,50.914380090502576,28.992757716368736,[],[4],Rifleman,1.7518436958639514,0.021521005944389403,2.64932,-4.45862,9692.69,16741.5,-0.37541137575595956,15.1754,0.458506,[0.467643],[0.987481],0.3558361461538461,0.9894040666666668,0.9636501111111111,0.7762195999999999
12:02:46.906400,Soldier3,23.980900733710648,33.55372557555938,[4],[1],Rifleman,0.4354525635658523,0.02468103772437775,0,0,9645.04,16734.7,-0.05472126729482679,11.012,1,[0.467643],[0.806305],0.2887730307692308,0.9773347333333334,0.9400911111111111,0.7523427000000001
12:02:46.992200,Soldiergunner,41.093003054048204,55.978356531788776,[],[2],Rifleman,2.1063055432268447,0.03874843978468785,4.97096,-2.35364,9617.91,16735.3,0.3367243402198592,7.44498,0,[0.467643],[0.768561],0.24754995461538465,0.9741330666666667,0.7246051111111111,0.34282421
12:02:52.725700,Soldier1,73.50522702502283,38.18442090696309,[4],[1],Rifleman,1.7756426948383652,0.002350461097695054,0,0,9651.48,16711.6,-0.033387154331790125,11.1585,1,[0.615008],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
