terrainid,tx,ty,tz,urban,open,closed
10318,999820,0,1004380,0.00713805,3.04083e-09,0.992862
10319,999830,0,1004380,0.00781256,1.23114e-08,0.992187
10320,999840,0,1004380,0.00991009,4.78675e-07,0.990089
10321,999850,0,1004380,0.0130291,3.42038e-05,0.986937
10322,999860,0,1004380,0.0154306,0.000542956,0.984026
10323,999870,0,1004380,0.018409,0.00845309,0.973138
10324,999880,0,1004380,0.0198335,0.0223337,0.957833
10325,999890,0,1004380,0.0188636,0.0125463,0.96859
10326,999900,0,1004380,0.0168664,0.00236709,0.980766
10327,999910,0,1004380,0.0138117,6.78924e-05,0.98612
10328,999920,0,1004380,0.012019,6.21235e-06,0.987975
10329,999930,0,1004380,0.0113296,3.19075e-06,0.988667
10330,999940,0,1004380,0.0118443,7.36185e-06,0.988148
10331,999950,0,1004380,0.01158,6.36498e-06,0.988414
10332,999960,0,1004380,0.0120252,1.75245e-05,0.987957
10333,999970,0,1004380,0.0124429,3.33371e-05,0.987524
10334,999980,0,1004380,0.0129193,6.1243e-05,0.987019
10335,999990,0,1004380,0.0140252,0.000304074,0.985671
10336,1000000,0,1004380,0.0167019,0.00538349,0.977915
10337,1000010,0,1004380,0.0222112,0.219092,0.758697
10338,1000020,0,1004380,0.0256114,0.673726,0.300663
10339,1000030,0,1004380,0.0252077,0.730156,0.244636
10340,1000040,0,1004380,0.0248685,0.62224,0.352891
10341,1000050,0,1004380,0.0227837,0.281871,0.695345
10342,1000060,0,1004380,0.0218225,0.193015,0.785162
10343,1000070,0,1004380,0.0246523,0.538101,0.437247
10344,1000080,0,1004380,0.0278575,0.938391,0.0337517
10345,1000090,0,1004380,0.0265774,0.96901,0.00441232
10346,1000100,0,1004380,0.0206643,0.97443,0.00490615
10347,1000110,0,1004380,0.0166742,0.977873,0.00545257
10348,1000120,0,1004380,0.0173582,0.977347,0.00529474
10349,1000130,0,1004380,0.0240417,0.971146,0.00481271
10350,1000140,0,1004380,0.0269366,0.954863,0.0182001
10351,1000150,0,1004380,0.0196609,0.138397,0.841942
10352,1000160,0,1004380,0.0148523,0.0016238,0.983524
10353,1000170,0,1004380,0.0132204,0.00030522,0.986474
10354,1000180,0,1004380,0.0141431,0.000430142,0.985427
10355,1000190,0,1004380,0.0179622,0.00578096,0.976257
10356,1000200,0,1004380,0.022296,0.169928,0.807776
10357,1000210,0,1004380,0.0238334,0.733242,0.242925
10358,1000220,0,1004380,0.017075,0.00239618,0.980529
10359,1000230,0,1004380,0.00820703,5.20203e-11,0.991793
10360,1000240,0,1004380,0.00215562,1.24402e-22,0.997844
10361,1000250,0,1004380,0.000570553,1.20118e-32,0.999429
10362,1000260,0,1004380,0.000395967,3.86504e-35,0.999604
10363,1000270,0,1004380,0.000427314,5.81198e-34,0.999573
10364,1000280,0,1004380,0.000304768,6.92099e-37,0.999695
10365,1000290,0,1004380,8.03065e-05,9.41757e-49,0.99992
10366,1000300,0,1004380,1.60865e-05,5.19463e-63,0.999984
10367,1000310,0,1004380,7.40996e-06,3.05532e-69,0.999993
10368,1000320,0,1004380,1.5686e-05,1.44438e-62,0.999984
10369,1000330,0,1004380,9.01389e-05,4.33715e-47,0.99991
10370,1000340,0,1004380,0.000478376,1.05904e-31,0.999522
10371,1000350,0,1004380,0.00161793,3.80266e-21,0.998382
10372,1000360,0,1004380,0.00287345,4.25107e-16,0.997127
10373,1000370,0,1004380,0.00365376,4.37075e-14,0.996346
10374,1000380,0,1004380,0.00442907,1.295e-12,0.995571
10375,1000390,0,1004380,0.00541085,2.02133e-11,0.994589
10376,1000400,0,1004380,0.00716756,2.04581e-09,0.992832
10377,1000410,0,1004380,0.00849576,6.21477e-08,0.991504
10378,1000420,0,1004380,0.0102084,6.61163e-07,0.989791
10379,1000430,0,1004380,0.0128129,4.21761e-06,0.987183
10380,1000440,0,1004380,0.0149004,4.52044e-05,0.985054
10381,1000450,0,1004380,0.0163024,0.000778333,0.982919
10382,1000460,0,1004380,0.0225276,0.143398,0.834075
10383,1000470,0,1004380,0.0320532,0.954383,0.0135642
10384,1000480,0,1004380,0.0202936,0.976867,0.00283917
10385,1000490,0,1004380,0.0172822,0.980737,0.00198044
10386,1000500,0,1004380,0.0176383,0.980188,0.00217348
10387,1000510,0,1004380,0.017191,0.980277,0.0025319
10388,1000520,0,1004380,0.0160263,0.982292,0.00168176
10389,1000530,0,1004380,0.015513,0.982255,0.00223176
10390,1000540,0,1004380,0.0180823,0.977602,0.00431559
10391,1000550,0,1004380,0.0244787,0.97062,0.00490138
10392,1000560,0,1004380,0.0250527,0.814292,0.160656
10393,1000570,0,1004380,0.0180565,0.000949516,0.980994
10394,1000580,0,1004380,0.0139761,8.18056e-07,0.986023
10395,1000590,0,1004380,0.0130163,6.74276e-07,0.986983
10396,1000600,0,1004380,0.0165265,0.000170887,0.983303
10397,1000610,0,1004380,0.0201396,0.0187281,0.961132
10398,1000620,0,1004380,0.0176213,0.00370755,0.978671
10399,1000630,0,1004380,0.0142741,7.73148e-05,0.985649
10400,1000640,0,1004380,0.0121991,6.03679e-06,0.987795
10401,1000650,0,1004380,0.0123409,5.50432e-06,0.987654
10402,1000660,0,1004380,0.00957313,2.55236e-08,0.990427
10403,999660,0,1004390,0.00510102,3.97995e-11,0.994899
10404,999670,0,1004390,0.0048849,1.45551e-11,0.995115
10405,999680,0,1004390,0.0044341,2.22579e-12,0.995566
10406,999690,0,1004390,0.00466521,3.84916e-12,0.995335
10407,999700,0,1004390,0.0054599,5.39517e-11,0.99454
10408,999710,0,1004390,0.00702198,3.53257e-09,0.992978
10409,999720,0,1004390,0.00989472,7.39673e-07,0.990105
10410,999730,0,1004390,0.0119756,1.13639e-05,0.988013
10411,999740,0,1004390,0.012895,5.17837e-05,0.987053
10412,999750,0,1004390,0.0128498,5.64409e-05,0.987094
10413,999760,0,1004390,0.012772,4.19757e-05,0.987186
10414,999770,0,1004390,0.0125936,3.0983e-05,0.987375
10415,999780,0,1004390,0.0126501,2.83987e-05,0.987322
10416,999790,0,1004390,0.0120326,1.23087e-05,0.987955
10417,999800,0,1004390,0.0105384,1.62855e-06,0.98946
10418,999810,0,1004390,0.00892944,1.18141e-07,0.99107
10419,999820,0,1004390,0.00851174,5.09912e-08,0.991488
10420,999830,0,1004390,0.00915896,1.15285e-07,0.990841
10421,999840,0,1004390,0.0124909,1.63911e-05,0.987493
10422,999850,0,1004390,0.0149856,0.00043376,0.984581
10423,999860,0,1004390,0.0198555,0.0353945,0.94475
10424,999870,0,1004390,0.0258781,0.481313,0.492809
10425,999880,0,1004390,0.028302,0.840161,0.131537
10426,999890,0,1004390,0.0280162,0.838798,0.133186
10427,999900,0,1004390,0.0251431,0.427364,0.547492
10428,999910,0,1004390,0.0201568,0.0335904,0.946253
10429,999920,0,1004390,0.017424,0.00300262,0.979573
10430,999930,0,1004390,0.0161044,0.000904058,0.982992
10431,999940,0,1004390,0.0153895,0.000538758,0.984072
10432,999950,0,1004390,0.0150887,0.000554424,0.984357
10433,999960,0,1004390,0.0158613,0.00125309,0.982886
10434,999970,0,1004390,0.0164354,0.00273582,0.980829
10435,999980,0,1004390,0.0155519,0.00149598,0.982952
10436,999990,0,1004390,0.0166505,0.00386977,0.97948
10437,1000000,0,1004390,0.0186383,0.0197558,0.961606
10438,1000010,0,1004390,0.0239423,0.469289,0.506768
10439,1000020,0,1004390,0.0263793,0.877621,0.0959998
10440,1000030,0,1004390,0.0262763,0.820063,0.153661
10441,1000040,0,1004390,0.0241158,0.438996,0.536888
10442,1000050,0,1004390,0.020381,0.0989055,0.880714
10443,1000060,0,1004390,0.0196043,0.0558219,0.924574
10444,1000070,0,1004390,0.0221502,0.239636,0.738214
10445,1000080,0,1004390,0.0256731,0.860689,0.113638
10446,1000090,0,1004390,0.0284848,0.965425,0.00609001
10447,1000100,0,1004390,0.0228939,0.9723,0.00480632
10448,1000110,0,1004390,0.0177925,0.977915,0.00429263
10449,1000120,0,1004390,0.0164571,0.979439,0.004104
10450,1000130,0,1004390,0.0180085,0.97703,0.00496137
10451,1000140,0,1004390,0.0274442,0.965062,0.00749409
10452,1000150,0,1004390,0.0217712,0.433371,0.544858
10453,1000160,0,1004390,0.0151143,0.00687674,0.978009
10454,1000170,0,1004390,0.0135155,0.000790784,0.985694
10455,1000180,0,1004390,0.0154486,0.00102839,0.983523
10456,1000190,0,1004390,0.0177423,0.00505462,0.977203
10457,1000200,0,1004390,0.0207868,0.256354,0.722859
10458,1000210,0,1004390,0.0221845,0.40609,0.571725
10459,1000220,0,1004390,0.0160535,0.00024458,0.983702
10460,1000230,0,1004390,0.00782463,2.22123e-10,0.992175
10461,1000240,0,1004390,0.00317251,1.60431e-18,0.996827
10462,1000250,0,1004390,0.00166693,3.42114e-24,0.998333
10463,1000260,0,1004390,0.00145861,2.83496e-24,0.998541
10464,1000270,0,1004390,0.00225671,1.5654e-19,0.997743
10465,1000280,0,1004390,0.00202637,6.49826e-20,0.997974
10466,1000290,0,1004390,0.000841004,1.31614e-27,0.999159
10467,1000300,0,1004390,0.00025628,4.41368e-38,0.999744
10468,1000310,0,1004390,0.000122631,6.51881e-44,0.999877
10469,1000320,0,1004390,0.000202187,1.82e-39,0.999798
10470,1000330,0,1004390,0.000572457,3.30059e-30,0.999428
10471,1000340,0,1004390,0.00169054,1.02002e-20,0.998309
10472,1000350,0,1004390,0.00333677,3.5847e-15,0.996663
10473,1000360,0,1004390,0.00477265,2.12583e-12,0.995227
10474,1000370,0,1004390,0.00498556,7.69024e-12,0.995014
10475,1000380,0,1004390,0.00523075,3.40688e-11,0.994769
10476,1000390,0,1004390,0.00579686,8.56755e-11,0.994203
10477,1000400,0,1004390,0.00805475,1.57076e-08,0.991945
10478,1000410,0,1004390,0.00979932,7.59288e-07,0.9902
10479,1000420,0,1004390,0.0113748,2.83266e-06,0.988622
10480,1000430,0,1004390,0.0129484,5.98479e-06,0.987046
10481,1000440,0,1004390,0.0147564,0.00013197,0.985112
10482,1000450,0,1004390,0.0183807,0.00855425,0.973065
10483,1000460,0,1004390,0.024479,0.292158,0.683363
10484,1000470,0,1004390,0.0290546,0.937489,0.0334564
10485,1000480,0,1004390,0.0226266,0.974113,0.00326026
10486,1000490,0,1004390,0.0174331,0.980338,0.00222848
10487,1000500,0,1004390,0.0166256,0.980894,0.00248047
10488,1000510,0,1004390,0.0169833,0.980839,0.00217742
10489,1000520,0,1004390,0.0160868,0.982406,0.00150695
10490,1000530,0,1004390,0.0151123,0.98298,0.00190751
10491,1000540,0,1004390,0.0176204,0.979086,0.00329411
10492,1000550,0,1004390,0.0233432,0.970915,0.00574212
10493,1000560,0,1004390,0.0261021,0.9125,0.0613983
10494,1000570,0,1004390,0.0186148,0.00804284,0.973342
10495,1000580,0,1004390,0.0163134,3.01182e-05,0.983657
10496,1000590,0,1004390,0.017168,3.8927e-05,0.982793
10497,1000600,0,1004390,0.0198786,0.00620208,0.973919
10498,1000610,0,1004390,0.0254081,0.652986,0.321606
10499,1000620,0,1004390,0.0244675,0.382897,0.592636
10500,1000630,0,1004390,0.0196292,0.0203532,0.960018
10501,1000640,0,1004390,0.0169356,0.00242202,0.980642
10502,1000650,0,1004390,0.016355,0.0018784,0.981767
10503,1000660,0,1004390,0.0166248,0.00163852,0.981737
10504,999660,0,1004400,0.00395853,9.15819e-13,0.996041
10505,999670,0,1004400,0.00458938,8.5364e-12,0.995411
10506,999680,0,1004400,0.0053948,7.02828e-11,0.994605
10507,999690,0,1004400,0.00616346,4.75573e-10,0.993837
10508,999700,0,1004400,0.00646337,8.85032e-10,0.993537
10509,999710,0,1004400,0.0081316,3.02583e-08,0.991868
10510,999720,0,1004400,0.0100242,8.59959e-07,0.989975
10511,999730,0,1004400,0.0127303,4.03068e-05,0.987229
10512,999740,0,1004400,0.015812,0.00119655,0.982991
10513,999750,0,1004400,0.0179477,0.00937414,0.972678
10514,999760,0,1004400,0.0183546,0.0171441,0.964501
10515,999770,0,1004400,0.0165568,0.00266058,0.980783
10516,999780,0,1004400,0.0149437,0.000366295,0.98469
10517,999790,0,1004400,0.0133495,8.56525e-05,0.986565
10518,999800,0,1004400,0.0113,6.34526e-06,0.988694
10519,999810,0,1004400,0.00975569,4.85012e-07,0.990244
10520,999820,0,1004400,0.00936233,1.77718e-07,0.990637
10521,999830,0,1004400,0.0105026,9.5917e-07,0.989496
10522,999840,0,1004400,0.0134118,5.78776e-05,0.98653
10523,999850,0,1004400,0.0166627,0.00239975,0.980938
10524,999860,0,1004400,0.0238941,0.304206,0.6719
10525,999870,0,1004400,0.0292169,0.935723,0.03506
10526,999880,0,1004400,0.030576,0.963932,0.00549181
10527,999890,0,1004400,0.0274288,0.967177,0.00539443
10528,999900,0,1004400,0.0317822,0.959439,0.00877849
10529,999910,0,1004400,0.0273658,0.797427,0.175207
10530,999920,0,1004400,0.0237839,0.284065,0.692151
10531,999930,0,1004400,0.0222818,0.142511,0.835208
10532,999940,0,1004400,0.0198036,0.0287798,0.951417
10533,999950,0,1004400,0.0181267,0.00818506,0.973688
10534,999960,0,1004400,0.0170412,0.00393663,0.979022
10535,999970,0,1004400,0.01595,0.00163795,0.982412
10536,999980,0,1004400,0.0165958,0.00293081,0.980473
10537,999990,0,1004400,0.0165104,0.00270079,0.980789
10538,1000000,0,1004400,0.0171292,0.00567437,0.977196
10539,1000010,0,1004400,0.0193864,0.0512297,0.929384
10540,1000020,0,1004400,0.0242536,0.528359,0.447388
10541,1000030,0,1004400,0.0272379,0.898272,0.0744904
10542,1000040,0,1004400,0.0258242,0.702806,0.27137
10543,1000050,0,1004400,0.0215399,0.190591,0.787869
10544,1000060,0,1004400,0.0200045,0.0916217,0.888374
10545,1000070,0,1004400,0.0223792,0.301274,0.676347
10546,1000080,0,1004400,0.0258308,0.863798,0.110371
10547,1000090,0,1004400,0.0288515,0.963126,0.00802222
10548,1000100,0,1004400,0.0231281,0.972627,0.00424442
10549,1000110,0,1004400,0.017743,0.978131,0.00412573
10550,1000120,0,1004400,0.0166692,0.979035,0.00429539
10551,1000130,0,1004400,0.0170292,0.977719,0.00525213
10552,1000140,0,1004400,0.0257503,0.967603,0.00664654
10553,1000150,0,1004400,0.0232397,0.760063,0.216697
10554,1000160,0,1004400,0.0165374,0.0288753,0.954587
10555,1000170,0,1004400,0.0157967,0.00478751,0.979416
10556,1000180,0,1004400,0.0166998,0.00338481,0.979915
10557,1000190,0,1004400,0.0173183,0.0188588,0.963823
10558,1000200,0,1004400,0.0204554,0.253005,0.72654
10559,1000210,0,1004400,0.0241051,0.394512,0.581383
10560,1000220,0,1004400,0.0166746,0.000523993,0.982801
10561,1000230,0,1004400,0.00970634,1.75967e-08,0.990294
10562,1000240,0,1004400,0.00594018,2.37449e-13,0.99406
10563,1000250,0,1004400,0.00462835,1.1098e-15,0.995372
10564,1000260,0,1004400,0.00473762,3.20392e-14,0.995262
10565,1000270,0,1004400,0.00648873,2.02528e-10,0.993511
10566,1000280,0,1004400,0.00719646,2.88107e-09,0.992804
10567,1000290,0,1004400,0.00460002,5.07199e-13,0.9954
10568,1000300,0,1004400,0.00210464,1.81433e-19,0.997895
10569,1000310,0,1004400,0.00127532,1.9508e-23,0.998725
10570,1000320,0,1004400,0.00140222,3.33094e-22,0.998598
10571,1000330,0,1004400,0.00240939,1.03202e-17,0.997591
10572,1000340,0,1004400,0.00383464,3.49949e-14,0.996165
10573,1000350,0,1004400,0.00529916,1.77736e-11,0.994701
10574,1000360,0,1004400,0.0064655,6.18662e-10,0.993534
10575,1000370,0,1004400,0.00624946,3.27302e-10,0.993751
10576,1000380,0,1004400,0.00584784,1.33154e-10,0.994152
10577,1000390,0,1004400,0.00663081,1.31588e-09,0.993369
10578,1000400,0,1004400,0.00830275,4.55329e-08,0.991697
10579,1000410,0,1004400,0.0108898,2.3824e-06,0.989108
10580,1000420,0,1004400,0.0123178,9.40354e-06,0.987673
10581,1000430,0,1004400,0.01287,1.80733e-05,0.987112
10582,1000440,0,1004400,0.015976,0.00073095,0.983293
10583,1000450,0,1004400,0.0212989,0.0720928,0.906608
10584,1000460,0,1004400,0.027265,0.603934,0.368801
10585,1000470,0,1004400,0.0297872,0.951392,0.0188205
10586,1000480,0,1004400,0.0243836,0.97208,0.00353601
10587,1000490,0,1004400,0.0181353,0.978722,0.00314302
10588,1000500,0,1004400,0.016897,0.980894,0.00220935
10589,1000510,0,1004400,0.0162418,0.98198,0.00177825
10590,1000520,0,1004400,0.0165071,0.980891,0.0026015
10591,1000530,0,1004400,0.0171316,0.979475,0.00339346
10592,1000540,0,1004400,0.0173072,0.980187,0.00250579
10593,1000550,0,1004400,0.0183504,0.978064,0.00358519
10594,1000560,0,1004400,0.0256575,0.957659,0.0166838
10595,1000570,0,1004400,0.0254122,0.570523,0.404065
10596,1000580,0,1004400,0.0216141,0.0611594,0.917227
10597,1000590,0,1004400,0.023214,0.0939393,0.882847
10598,1000600,0,1004400,0.0279453,0.799979,0.172076
10599,1000610,0,1004400,0.0297832,0.959495,0.0107223
10600,1000620,0,1004400,0.0295145,0.949252,0.0212334
10601,1000630,0,1004400,0.0263095,0.602937,0.370754
10602,1000640,0,1004400,0.0224895,0.17592,0.801591
10603,1000650,0,1004400,0.0216728,0.134106,0.844221
10604,1000660,0,1004400,0.0246495,0.415162,0.560189
10605,999660,0,1004410,0.00311867,2.11042e-14,0.996881
10606,999670,0,1004410,0.00415481,1.80556e-12,0.995845
10607,999680,0,1004410,0.00586269,3.49759e-10,0.994137
10608,999690,0,1004410,0.00668883,2.47261e-09,0.993311
10609,999700,0,1004410,0.00728901,6.47629e-09,0.992711
10610,999710,0,1004410,0.00796631,1.90195e-08,0.992034
10611,999720,0,1004410,0.00947468,2.97109e-07,0.990525
10612,999730,0,1004410,0.0130246,6.71366e-05,0.986908
10613,999740,0,1004410,0.0167065,0.00307983,0.980214
10614,999750,0,1004410,0.0231146,0.251152,0.725733
10615,999760,0,1004410,0.0258577,0.61013,0.364013
10616,999770,0,1004410,0.0221693,0.181019,0.796812
10617,999780,0,1004410,0.0181073,0.012217,0.969676
10618,999790,0,1004410,0.0158463,0.00153934,0.982614
10619,999800,0,1004410,0.0124636,2.73073e-05,0.987509
10620,999810,0,1004410,0.0103923,1.14807e-06,0.989607
10621,999820,0,1004410,0.00958622,2.23416e-07,0.990414
10622,999830,0,1004410,0.0111626,2.86243e-06,0.988835
10623,999840,0,1004410,0.0133815,6.33617e-05,0.986555
10624,999850,0,1004410,0.018694,0.0131985,0.968107
10625,999860,0,1004410,0.0275258,0.821213,0.151261
10626,999870,0,1004410,0.0235097,0.970902,0.00558786
10627,999880,0,1004410,0.0186092,0.975814,0.00557708
10628,999890,0,1004410,0.0190131,0.975212,0.00577537
10629,999900,0,1004410,0.0280766,0.967041,0.00488228
10630,999910,0,1004410,0.0306174,0.955997,0.013386
10631,999920,0,1004410,0.0285428,0.913605,0.057852
10632,999930,0,1004410,0.0267149,0.692519,0.280766
10633,999940,0,1004410,0.0209224,0.0753529,0.903725
10634,999950,0,1004410,0.0166528,0.00202357,0.981324
10635,999960,0,1004410,0.0141507,0.000196739,0.985653
10636,999970,0,1004410,0.0126894,3.74364e-05,0.987273
10637,999980,0,1004410,0.0130754,4.42129e-05,0.98688
10638,999990,0,1004410,0.0137526,0.000128146,0.986119
10639,1000000,0,1004410,0.014079,0.000264558,0.985656
10640,1000010,0,1004410,0.0147453,0.00049585,0.984759
10641,1000020,0,1004410,0.0175166,0.00917197,0.973311
10642,1000030,0,1004410,0.0238309,0.444562,0.531607
10643,1000040,0,1004410,0.026812,0.898264,0.0749237
10644,1000050,0,1004410,0.0258407,0.800245,0.173914
10645,1000060,0,1004410,0.0247614,0.632687,0.342552
10646,1000070,0,1004410,0.0245398,0.621401,0.354059
10647,1000080,0,1004410,0.0264359,0.914043,0.0595216
10648,1000090,0,1004410,0.0285579,0.966015,0.00542716
10649,1000100,0,1004410,0.0209658,0.974947,0.0040871
10650,1000110,0,1004410,0.0166105,0.978964,0.0044259
10651,1000120,0,1004410,0.0168796,0.978116,0.00500452
10652,1000130,0,1004410,0.0169685,0.977666,0.00536552
10653,1000140,0,1004410,0.023861,0.971067,0.00507173
10654,1000150,0,1004410,0.02391,0.839821,0.136269
10655,1000160,0,1004410,0.0187076,0.0696378,0.911655
10656,1000170,0,1004410,0.0174852,0.0129028,0.969612
10657,1000180,0,1004410,0.0166126,0.010343,0.973044
10658,1000190,0,1004410,0.0170486,0.0419587,0.940993
10659,1000200,0,1004410,0.0224455,0.348306,0.629248
10660,1000210,0,1004410,0.0274455,0.894409,0.0781457
10661,1000220,0,1004410,0.0208903,0.120759,0.85835
10662,1000230,0,1004410,0.0153425,8.75394e-05,0.98457
10663,1000240,0,1004410,0.012059,3.7841e-07,0.987941
10664,1000250,0,1004410,0.0115324,3.1546e-07,0.988467
10665,1000260,0,1004410,0.0136443,4.27638e-05,0.986313
10666,1000270,0,1004410,0.0152722,0.00180687,0.982921
10667,1000280,0,1004410,0.0151857,0.00188665,0.982928
10668,1000290,0,1004410,0.0110234,4.23145e-06,0.988972
10669,1000300,0,1004410,0.00697572,1.69581e-09,0.993024
10670,1000310,0,1004410,0.00455479,2.02943e-12,0.995445
10671,1000320,0,1004410,0.00434036,1.61538e-12,0.99566
10672,1000330,0,1004410,0.00481927,5.39671e-12,0.995181
10673,1000340,0,1004410,0.00594985,1.08719e-10,0.99405
10674,1000350,0,1004410,0.0073392,5.24777e-09,0.992661
10675,1000360,0,1004410,0.00803157,2.79642e-08,0.991968
10676,1000370,0,1004410,0.0076094,9.01445e-09,0.992391
10677,1000380,0,1004410,0.00720298,3.20449e-09,0.992797
10678,1000390,0,1004410,0.00752974,1.1775e-08,0.99247
10679,1000400,0,1004410,0.00883151,1.75783e-07,0.991168
10680,1000410,0,1004410,0.0112601,4.28434e-06,0.988736
10681,1000420,0,1004410,0.0125653,1.94571e-05,0.987415
10682,1000430,0,1004410,0.0137039,0.000117066,0.986179
10683,1000440,0,1004410,0.0172847,0.00313457,0.979581
10684,1000450,0,1004410,0.025051,0.309162,0.665787
10685,1000460,0,1004410,0.0292695,0.914743,0.0559879
10686,1000470,0,1004410,0.030636,0.964245,0.00511862
10687,1000480,0,1004410,0.0227983,0.974437,0.00276438
10688,1000490,0,1004410,0.0180578,0.979294,0.00264841
10689,1000500,0,1004410,0.0179418,0.979354,0.00270419
10690,1000510,0,1004410,0.0168619,0.980082,0.00305652
10691,1000520,0,1004410,0.0162732,0.980436,0.00329106
10692,1000530,0,1004410,0.0168719,0.979893,0.00323557
10693,1000540,0,1004410,0.0179448,0.979147,0.00290839
10694,1000550,0,1004410,0.0183773,0.977987,0.00363545
10695,1000560,0,1004410,0.0209089,0.972981,0.00610973
10696,1000570,0,1004410,0.0273445,0.963116,0.00953981
10697,1000580,0,1004410,0.0276433,0.958323,0.0140341
10698,1000590,0,1004410,0.0273144,0.962719,0.00996681
10699,1000600,0,1004410,0.0239078,0.967872,0.0082205
10700,1000610,0,1004410,0.0196572,0.973845,0.00649819
10701,1000620,0,1004410,0.022016,0.972478,0.00550626
10702,1000630,0,1004410,0.030088,0.963566,0.00634652
10703,1000640,0,1004410,0.0293815,0.951478,0.019141
10704,1000650,0,1004410,0.0294355,0.946638,0.0239265
10705,1000660,0,1004410,0.0300763,0.959314,0.0106096
10706,999660,0,1004420,0.00273318,2.97761e-15,0.997267
10707,999670,0,1004420,0.00389523,6.38652e-13,0.996105
10708,999680,0,1004420,0.00582952,4.24238e-10,0.99417
10709,999690,0,1004420,0.00710198,7.23667e-09,0.992898
10710,999700,0,1004420,0.00736021,8.85326e-09,0.99264
10711,999710,0,1004420,0.00788442,2.28511e-08,0.992116
10712,999720,0,1004420,0.00931304,2.44581e-07,0.990687
10713,999730,0,1004420,0.0119589,1.29178e-05,0.988028
10714,999740,0,1004420,0.0157288,0.0014335,0.982838
10715,999750,0,1004420,0.0217363,0.165354,0.81291
10716,999760,0,1004420,0.0248568,0.387325,0.587818
10717,999770,0,1004420,0.020562,0.077261,0.902177
10718,999780,0,1004420,0.0167283,0.00533257,0.977939
10719,999790,0,1004420,0.0158097,0.00156545,0.982625
10720,999800,0,1004420,0.0127935,3.41383e-05,0.987172
10721,999810,0,1004420,0.0105784,1.42429e-06,0.98942
10722,999820,0,1004420,0.0102764,8.62806e-07,0.989723
10723,999830,0,1004420,0.011853,9.14551e-06,0.988138
10724,999840,0,1004420,0.0146329,0.000261397,0.985106
10725,999850,0,1004420,0.0201614,0.0422264,0.937612
10726,999860,0,1004420,0.028934,0.931222,0.0398441
10727,999870,0,1004420,0.0195514,0.974552,0.00589657
10728,999880,0,1004420,0.017209,0.976775,0.00601554
10729,999890,0,1004420,0.0198107,0.974745,0.0054447
10730,999900,0,1004420,0.0282977,0.966903,0.0047998
10731,999910,0,1004420,0.0305592,0.952207,0.0172339
10732,999920,0,1004420,0.0281376,0.876695,0.0951677
10733,999930,0,1004420,0.0254005,0.516606,0.457994
10734,999940,0,1004420,0.0179417,0.00936375,0.972695
10735,999950,0,1004420,0.0132726,6.81531e-05,0.986659
10736,999960,0,1004420,0.0105421,1.56679e-06,0.989456
10737,999970,0,1004420,0.010059,7.81026e-07,0.98994
10738,999980,0,1004420,0.010473,1.56872e-06,0.989525
10739,999990,0,1004420,0.0113809,6.44401e-06,0.988613
10740,1000000,0,1004420,0.0116647,9.71006e-06,0.988326
10741,1000010,0,1004420,0.0116904,1.11021e-05,0.988298
10742,1000020,0,1004420,0.0135796,0.000165705,0.986255
10743,1000030,0,1004420,0.0181488,0.0205483,0.961303
10744,1000040,0,1004420,0.0252875,0.721772,0.252941
10745,1000050,0,1004420,0.0272867,0.9319,0.0408137
10746,1000060,0,1004420,0.0272354,0.923341,0.0494236
10747,1000070,0,1004420,0.0269538,0.929759,0.0432873
10748,1000080,0,1004420,0.0282323,0.961404,0.0103633
10749,1000090,0,1004420,0.0248824,0.971635,0.00348255
10750,1000100,0,1004420,0.0180543,0.977742,0.00420362
10751,1000110,0,1004420,0.0168064,0.978672,0.00452203
10752,1000120,0,1004420,0.0168492,0.978437,0.00471372
10753,1000130,0,1004420,0.0168843,0.978301,0.00481489
10754,1000140,0,1004420,0.0208005,0.974908,0.00429112
10755,1000150,0,1004420,0.025772,0.935936,0.0382924
10756,1000160,0,1004420,0.0217609,0.311717,0.666522
10757,1000170,0,1004420,0.0187677,0.0635224,0.91771
10758,1000180,0,1004420,0.0182249,0.0828435,0.898932
10759,1000190,0,1004420,0.0198168,0.220855,0.759329
10760,1000200,0,1004420,0.0247353,0.777564,0.197701
10761,1000210,0,1004420,0.0285618,0.961334,0.0101044
10762,1000220,0,1004420,0.0274535,0.949963,0.0225831
10763,1000230,0,1004420,0.0257333,0.631603,0.342664
10764,1000240,0,1004420,0.0219897,0.178989,0.799021
10765,1000250,0,1004420,0.0230776,0.46215,0.514772
10766,1000260,0,1004420,0.0255262,0.882341,0.0921326
10767,1000270,0,1004420,0.02523,0.859907,0.114863
10768,1000280,0,1004420,0.0232898,0.43272,0.54399
10769,1000290,0,1004420,0.0152057,0.00154246,0.983252
10770,1000300,0,1004420,0.00995596,1.88761e-06,0.990042
10771,1000310,0,1004420,0.00783338,4.47504e-08,0.992167
10772,1000320,0,1004420,0.00768666,2.07918e-08,0.992313
10773,1000330,0,1004420,0.00820629,3.82397e-08,0.991794
10774,1000340,0,1004420,0.00882072,1.52159e-07,0.991179
10775,1000350,0,1004420,0.0104556,1.79997e-06,0.989543
10776,1000360,0,1004420,0.0109401,3.13656e-06,0.989057
10777,1000370,0,1004420,0.00988775,6.58542e-07,0.990112
10778,1000380,0,1004420,0.0101322,1.15996e-06,0.989867
10779,1000390,0,1004420,0.0104824,2.71427e-06,0.989515
