Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:01:38.396300,ft2_lead,4.388633044584249,143.11287014101967,[3],"[4, 4, 4, 4]",Rifleman,0.010397476309908345,0.004952288761619771,0,0,9674.42,16768.7,0.6891013475014227,10.5722,0,[0.996901],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:38.568000,ft2_member,4.388633044584249,138.97645448060598,[3],"[4, 4, 4, 4]",Rifleman,0.010397476309908345,0.004952288761619771,0,0,9671.91,16765.1,0.6891013475014227,10.5722,0,[0.996901],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:44.387300,ft2_lead,4.388633044584249,130.11041464848384,[3],"[4, 4, 4, 4]",Rifleman,0.011987400348935197,0.00559723861085206,0,0,9674.42,16768.7,0.6480400989251881,10.5722,0,[0.993873],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:44.583000,ft2_member,4.388633044584249,125.99892102712639,[3],"[4, 4, 4, 4]",Rifleman,0.011987400348935197,0.00559723861085206,0,0,9671.91,16765.1,0.6480400989251881,10.5722,0,[0.993873],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:50.323300,ft2_lead,4.388633044584249,108.45343747433766,[3],"[4, 4, 4, 4]",Rifleman,0.014046612924281646,0.007056695204935483,0,0,9674.42,16768.7,0.5504409084875378,10.5722,0,[0.988929],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:50.488100,ft2_member,4.388633044584249,104.3090120746993,[3],"[4, 4, 4, 4]",Rifleman,0.014046612924281646,0.007056695204935483,0,0,9671.91,16765.1,0.5504409084875378,10.5722,0,[0.988929],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:53.351400,ft2_lead,4.388633044584249,89.06678673893998,[3],"[4, 4, 4, 4]",Rifleman,0.013959543935520203,0.00907139027746571,0,0,9674.42,16768.7,0.478289694332333,10.5722,0,[0.992753],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:53.571200,ft2_member,4.388633044584249,84.78756748485918,[3],"[4, 4, 4, 4]",Rifleman,0.013959543935520203,0.00907139027746571,0,0,9671.91,16765.1,0.478289694332333,10.5722,0,[0.992753],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:59.321800,ft2_lead,4.388633044584249,79.91616607420575,[3],"[3, 4, 4, 4]",Rifleman,0.014645899391205704,0.006312325607222487,0,0,9674.42,16768.7,0.3473168511867064,10.5722,0,[0.99253],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:59.510700,ft2_member,4.388633044584249,75.55502961418097,[3],"[3, 4, 4, 4]",Rifleman,0.014645899391205704,0.006312325607222487,0,0,9671.91,16765.1,0.3473168511867064,10.5722,0,[0.99253],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:05.443270,ft2_lead,4.388633044584249,65.27812880283841,[3],"[3, 4, 4, 4]",Rifleman,0.014050244161125703,0.010816272890355586,0,0,9674.42,16768.7,0.06579619292990395,10.5722,0,[0.993511],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:05.645830,ft2_member,4.388633044584249,60.9634185393151,[3],"[3, 4, 4, 4]",Rifleman,0.014050244161125703,0.010816272890355586,0,0,9671.91,16765.1,0.06579619292990395,10.5722,0,[0.993511],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:11.454800,ft2_lead,6.740363491683649,58.160145288676404,[3],"[3, 3, 4, 4]",Rifleman,0.06095325364294088,0.003292453180149659,-1.54499,-3.60393,9675.56,16764.7,-0.0539736248579371,10.5722,0,[0.988676],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:11.643700,ft2_member,6.740363491683649,52.31797014410758,[3],"[3, 3, 4, 4]",Rifleman,0.06095325364294088,0.003292453180149659,0,0,9670.21,16760.6,-0.0539736248579371,10.5722,0,[0.988676],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:14.342200,ft2_lead,8.33292265654588,55.51102232890243,[3],"[3, 4, 4]",Rifleman,0.016933648756103675,0.0006928976487931244,2.38026,-0.773807,9675.9,16764.3,0.0818297249525055,10.5722,0,[0.982901],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:02:14.561900,ft2_member,8.33292265654588,47.2233247453001,[1],"[3, 4, 4]",Rifleman,0.016933648756103675,0.0006928976487931244,-2.4913,-3.12805,9669.16,16759.4,0.06786613047860816,10.4256,0,[0.982901],[0.467643],0.09005833846153846,0.9014028666666666,0.6356520333333334,0.3021453
12:02:20.412100,ft2_lead,14.360013927570774,57.96524820959598,[4],"[4, 4, 4]",Rifleman,0.07062699406808999,0.016850568266149342,0.0333886,0.0215379,9680.24,16762.9,0.30145220592381217,13.1688,0,[0.982901],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:20.604400,ft2_member,14.360013927570774,44.0556466301419,[2],"[3, 4, 4]",Rifleman,0.07062699406808999,0.016850568266149342,0.0262637,0.0034427,9667.24,16756.8,0.06786613047860816,10.4256,0,[0.982901],[0.467643],0.09005833846153846,0.9014028666666666,0.6356520333333334,0.3021453
12:02:26.399700,ft2_lead,14.404179948889928,53.48703113839699,[4],"[4, 4, 4]",Rifleman,0.02283498321659282,0.009335805545234634,0,0,9681.17,16768.8,0.30900410873543144,13.1688,0,[0.787809],[0.0284899],0.054261438461538455,0.8937563266666668,0.48511568888888884,0.21075295
12:02:26.633100,ft2_member,14.404179948889928,39.12077325411513,[2],"[3, 3, 4]",Rifleman,0.02283498321659282,0.009335805545234634,7.11752e-05,0.000101816,9669.69,16760.1,0.017534218288916284,9.83926,0,[0.787809],[0.147587],0.06973690769230768,0.7503358666666667,0.3584639222222222,0.1667518
